Account_ID,Account_Name,Account_Type,Category,Is_Active,Created_Date
ACC102908,Account_2908,Liability,Operating Expense,Yes,2021-05-01
ACC102909,Account_2909,Revenue,Long-Term Debt,Yes,2021-12-25
ACC102910,Account_2910,Liability,Service Revenue,Yes,2017-03-04
ACC102911,Account_2911,Liability,Long-Term Debt,Yes,2022-03-04
ACC102912,Account_2912,Equity,Accounts Payable,Yes,2015-04-01
ACC102913,Account_2913,Equity,Inventory,Yes,2022-09-15
ACC102914,Account_2914,Revenue,Operating Expense,Yes,2021-04-03
ACC102915,Account_2915,Equity,Accounts Payable,No,2022-06-15
ACC102916,Account_2916,Liability,Inventory,No,2019-08-07
ACC102917,Account_2917,Equity,Owner Equity,Yes,2020-03-13
ACC102918,Account_2918,Equity,Service Revenue,Yes,2019-11-29
ACC102919,Account_2919,Expense,Accounts Payable,Yes,2018-10-22
ACC102920,Account_2920,Asset,Operating Expense,Yes,2015-09-08
ACC102921,Account_2921,Liability,Cash,Yes,2021-05-10
ACC102922,Account_2922,Liability,Long-Term Debt,Yes,2015-05-19
ACC102923,Account_2923,Liability,Cash,Yes,2022-10-24
ACC102924,Account_2924,Revenue,Inventory,Yes,2016-06-15
ACC102925,Account_2925,Liability,Owner Equity,Yes,2015-03-13
ACC102926,Account_2926,Revenue,Long-Term Debt,Yes,2018-01-07
ACC102927,Account_2927,Revenue,Owner Equity,Yes,2019-06-15
ACC102928,Account_2928,Asset,Cash,Yes,2023-02-09
ACC102929,Account_2929,Liability,Owner Equity,No,2019-12-16
ACC102930,Account_2930,Asset,Sales Revenue,Yes,2016-08-08
ACC102931,Account_2931,Equity,COGS,Yes,2020-04-03
ACC102932,Account_2932,Asset,Operating Expense,Yes,2020-12-31
ACC102933,Account_2933,Asset,COGS,Yes,2020-03-23
ACC102934,Account_2934,Asset,Accounts Receivable,Yes,2020-11-12
ACC102935,Account_2935,Equity,Sales Revenue,Yes,2017-02-24
ACC102936,Account_2936,Equity,Sales Revenue,Yes,2022-01-22
ACC102937,Account_2937,Asset,COGS,Yes,2022-03-25
ACC102938,Account_2938,Expense,COGS,Yes,2021-04-29
ACC102939,Account_2939,Revenue,Owner Equity,Yes,2023-03-20
ACC102940,Account_2940,Equity,Cash,Yes,2015-02-09
ACC102941,Account_2941,Equity,Accounts Receivable,Yes,2020-10-02
ACC102942,Account_2942,Expense,Operating Expense,Yes,2020-05-12
ACC102943,Account_2943,Revenue,Accounts Payable,Yes,2015-12-02
ACC102944,Account_2944,Liability,Inventory,Yes,2016-01-13
ACC102945,Account_2945,Expense,Sales Revenue,Yes,2017-08-18
ACC102946,Account_2946,Asset,COGS,Yes,2020-07-18
ACC102947,Account_2947,Equity,Cash,Yes,2016-11-09
ACC102948,Account_2948,Liability,Cash,Yes,2021-09-14
ACC102949,Account_2949,Equity,Long-Term Debt,Yes,2019-08-14
ACC102950,Account_2950,Equity,COGS,Yes,2021-01-16
ACC102951,Account_2951,Liability,Fixed Assets,No,2023-01-04
ACC102952,Account_2952,Expense,Service Revenue,Yes,2017-09-04
ACC102953,Account_2953,Asset,Accounts Receivable,Yes,2022-07-25
ACC102954,Account_2954,Revenue,Fixed Assets,Yes,2022-06-27
ACC102955,Account_2955,Liability,Accounts Receivable,Yes,2019-07-09
ACC102956,Account_2956,Expense,Service Revenue,No,2015-11-18
ACC102957,Account_2957,Asset,Service Revenue,Yes,2017-04-25
ACC102958,Account_2958,Expense,Sales Revenue,Yes,2016-06-13
ACC102959,Account_2959,Revenue,Sales Revenue,Yes,2021-10-31
ACC102960,Account_2960,Expense,Service Revenue,Yes,2017-09-17
ACC102961,Account_2961,Liability,Accounts Receivable,Yes,2015-03-28
ACC102962,Account_2962,Liability,Owner Equity,Yes,2020-06-24
ACC102963,Account_2963,Expense,Accounts Payable,Yes,2023-03-04
ACC102964,Account_2964,Revenue,Accounts Receivable,Yes,2022-02-07
ACC102965,Account_2965,Expense,COGS,Yes,2015-07-28
ACC102966,Account_2966,Revenue,Owner Equity,Yes,2015-11-30
ACC102967,Account_2967,Asset,Cash,Yes,2018-11-04
ACC102968,Account_2968,Asset,Long-Term Debt,No,2019-05-22
ACC102969,Account_2969,Asset,Accounts Receivable,Yes,2020-03-18
ACC102970,Account_2970,Revenue,Sales Revenue,Yes,2017-05-05
ACC102971,Account_2971,Expense,Long-Term Debt,Yes,2023-02-08
ACC102972,Account_2972,Revenue,Accounts Payable,Yes,2019-06-12
ACC102973,Account_2973,Expense,Accounts Payable,Yes,2015-03-08
ACC102974,Account_2974,Liability,Service Revenue,Yes,2019-05-06
ACC102975,Account_2975,Revenue,Owner Equity,Yes,2021-07-07
ACC102976,Account_2976,Equity,Inventory,Yes,2022-07-31
ACC102977,Account_2977,Expense,Fixed Assets,Yes,2021-04-08
ACC102978,Account_2978,Revenue,Inventory,Yes,2019-01-20
ACC102979,Account_2979,Liability,COGS,Yes,2017-03-23
ACC102980,Account_2980,Liability,Service Revenue,Yes,2015-11-07
ACC102981,Account_2981,Liability,Operating Expense,Yes,2015-01-17
ACC102982,Account_2982,Revenue,Operating Expense,Yes,2016-08-30
ACC102983,Account_2983,Revenue,Owner Equity,Yes,2021-05-05
ACC102984,Account_2984,Expense,Long-Term Debt,Yes,2022-08-08
ACC102985,Account_2985,Revenue,Sales Revenue,No,2016-01-15
ACC102986,Account_2986,Asset,Cash,Yes,2017-01-01
ACC102987,Account_2987,Liability,Accounts Payable,Yes,2022-02-21
ACC102988,Account_2988,Revenue,Accounts Payable,Yes,2016-08-30
ACC102989,Account_2989,Revenue,Fixed Assets,Yes,2019-02-15
ACC102990,Account_2990,Equity,Fixed Assets,Yes,2015-01-17
ACC102991,Account_2991,Revenue,Sales Revenue,Yes,2017-08-08
ACC102992,Account_2992,Revenue,COGS,Yes,2015-05-09
ACC102993,Account_2993,Liability,Long-Term Debt,Yes,2016-08-20
ACC102994,Account_2994,Liability,Owner Equity,Yes,2020-12-03
ACC102995,Account_2995,Liability,Operating Expense,Yes,2016-05-19
ACC102996,Account_2996,Expense,Accounts Receivable,No,2019-07-21
ACC102997,Account_2997,Asset,Service Revenue,No,2016-07-20
ACC102998,Account_2998,Asset,Accounts Receivable,No,2015-01-08
ACC102999,Account_2999,Asset,Long-Term Debt,Yes,2019-05-04
